cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
117	0.0007599822431802749	2.3076415321993953e-05	1944097.96	64937.77848585829	8.514440536499024e-05	2.7730422224780366e-06	10.165999999999999	0.07512655988397166	741251.0178275997	22044.424642220736
118	0.00076520174741745	2.6592670517609103e-05	1959055.51	73599.61071887473	8.578853830695153e-05	3.1766079495139247e-06	10.167999999999997	0.13481839637082135	736333.7204429251	25376.221405101496
119	0.0007596319913864136	2.2236856181048553e-05	1946543.2	60415.01907886813	8.506424695253372e-05	2.6090116623908135e-06	10.171999999999999	0.08953211714239717	741570.6805951395	21644.602623860254
120	0.0007632403075695038	2.0406274478055553e-05	1953567.35	58877.90582168747	8.549269676208493e-05	2.467003745701468e-06	10.175999999999998	0.06499230723708739	738011.84286788	19636.83188105643
121	0.0007637602835893631	2.0618058929044697e-05	1954350.0	59174.22907043234	8.561344623565674e-05	2.439455122004352e-06	10.177999999999997	0.146683332386471	737459.2118387946	20004.001456676448
122	0.0007640093564987183	2.245112907982848e-05	1957062.62	64861.31388459225	8.565427333116531e-05	2.732895520422422e-06	10.163999999999998	0.0866256313108306	737301.7309942927	21640.71631587023
123	0.000765816941857338	2.5496889656681374e-05	1959561.43	71107.67818164997	8.577886953949927e-05	3.020847895353735e-06	10.169999999999998	0.13379088160259614	735672.9439849391	24380.372556304028
124	0.0007659392058849334	2.3123183288920976e-05	1954457.69	63868.71717322888	8.577920481562614e-05	2.74935757358863e-06	10.169999999999995	0.0818535277187243	735514.9236303148	22062.33821997224
125	0.0007625661790370941	2.1902515322923258e-05	1950402.46	58486.11803161842	8.539819151163101e-05	2.5903427284387753e-06	10.151999999999997	0.08541662601625004	738590.2642884295	21201.96452349923
126	0.0007678936421871185	2.3779742619112634e-05	1961545.64	66549.4453965651	8.602701216936112e-05	2.8350093206576037e-06	10.165999999999999	0.07512655988397154	733645.7314801537	22813.220039022137
127	0.0007672633975744248	2.330571554273062e-05	1961755.73	66254.15880559574	8.593849465250968e-05	2.8087102203293083e-06	10.165999999999997	0.0802745289615575	734225.8626002329	22528.460786051543
128	0.0007675725221633911	2.1614495761205187e-05	1960679.85	59352.69872977555	8.591786921024324e-05	2.5572738665350465e-06	10.157999999999998	0.08623224454924011	733781.4013745171	20396.326961218005
129	0.0007650750130414963	2.273031816900978e-05	1953400.23	59510.357211808936	8.569184288382531e-05	2.705625914524392e-06	10.163999999999998	0.08187795796183467	736272.0280946642	21729.6533016328
130	0.0007638132572174072	2.2550197997353816e-05	1949266.6	63081.857797151155	8.555757567286492e-05	2.7005491038180587e-06	10.169999999999998	0.0768114574786858	737529.0934987738	21965.932614556088
131	0.0007663660496473313	2.2326774264538913e-05	1960398.22	60312.056311417546	8.581662565469742e-05	2.61215033452151e-06	10.145999999999997	0.09738583059151859	734904.5073085702	21341.82998166727
132	0.0007686591893434525	2.548729632298366e-05	1963011.46	69351.71852887569	8.609859555959704e-05	3.0209930965826247e-06	10.18	0.07745966692414814	733077.712399019	23846.51464121482
133	0.0007696179300546646	2.6435848866893403e-05	1970030.04	75008.9676423986	8.62217593193054e-05	3.131092058746356e-06	10.169999999999998	0.09110433579144273	732168.1371701935	24989.321230015117
134	0.0007659520208835602	2.324284635343294e-05	1961536.27	64684.22037094595	8.571502447128298e-05	2.765240040737725e-06	10.161999999999999	0.07846018098373196	735470.0708685135	22608.637558313316
135	0.0007677880674600601	2.3231314556325552e-05	1962250.06	60905.63485603282	8.594591394066809e-05	2.76887524721462e-06	10.151999999999997	0.0899777750336155	733634.044620202	22221.33290191353
136	0.000810159370303154	0.0003972144012718824	1974881.88	89699.36334426014	8.769837871193888e-05	1.592281668960687e-05	10.469999999999997	2.371560667577365	725602.2637641013	67783.40869307144
137	0.0007650892436504364	2.4295431953817143e-05	1957206.2	67317.61355574038	8.556010067462918e-05	2.918043128155639e-06	10.174	0.146027394690174	736327.6883439693	23752.394038005816
138	0.000769563689827919	2.4525712478287593e-05	1978045.0	66378.51952130298	8.614252164959906e-05	2.9299955065664346e-06	10.177999999999997	0.11964948808916763	732062.6301126592	23220.71597471156
139	0.0007680050283670425	3.0572367069695106e-05	1971556.48	84954.63032978014	8.588742911815641e-05	3.754534033358537e-06	10.169999999999998	0.12449899597988699	733878.1386106387	27677.12232282377
