cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
118	0.0009413209557533265	2.481501278825092e-05	2497834.41	72673.10623017224	1.2182485759258268e-05	6.842007256114165e-07	10.033999999999999	0.10603772913449211	597630.8863219282	15836.31072248036
119	0.0009394708275794983	2.2626564806322337e-05	2492059.59	66065.52928329493	1.211951643228531e-05	4.1097158133959065e-07	10.065999999999997	0.10603772913449225	598908.274060763	14463.36056849846
120	0.0009452077001333237	2.3688541267505254e-05	2504674.01	68934.30224489038	1.220291942358017e-05	4.720681990682243e-07	10.037999999999998	0.10077698149875267	595153.1883642304	14935.648291991312
121	0.000944027304649353	2.5173415620721732e-05	2499243.34	69929.35024254408	1.2105085849761963e-05	4.826772753053967e-07	10.059999999999999	0.11489125293076019	596061.58936735	15849.60690917025
122	0.0009403067827224731	2.5144442855756873e-05	2495315.87	73612.8925619222	1.2145974785089495e-05	5.029739680493377e-07	10.039999999999997	0.11313708498984722	598318.5015693742	16052.649637210548
123	0.000942717120051384	2.3056680098203463e-05	2501601.12	66399.52283537586	1.2131229788064956e-05	4.892537566143039e-07	10.031999999999998	0.08818163074019418	596671.8664307658	14450.913489121982
124	0.0009487104415893554	2.2354308495573227e-05	2520772.4	62053.23164187342	1.2373086959123613e-05	5.931322192228506e-07	10.051999999999998	0.09641576634555121	592980.1462987713	13729.098677359134
125	0.0009408672153949737	2.697830632961673e-05	2495094.37	80516.57446186531	1.2229563891887664e-05	6.188670894408353e-07	10.049999999999999	0.11789826122551553	598075.8059562733	17072.778856718865
126	0.0009445053339004517	2.1113790501195738e-05	2505611.55	62245.31930119324	1.2177388072013852e-05	4.5096953135685833e-07	10.037999999999998	0.08806815542521572	595518.8476549095	13308.671408080212
127	0.0009449402242898941	2.2939724201369363e-05	2507495.73	68188.20592446394	1.2195390909910203e-05	5.614145132645384e-07	10.035999999999998	0.09951884243699739	595289.8696288784	14548.04167133501
128	0.0009499557316303253	2.533512622885235e-05	2518749.46	74129.55614414807	1.2306814789772033e-05	7.269298283918954e-07	10.037999999999997	0.11205355862265114	592215.6755977641	15385.542357726634
129	0.0009432921558618545	2.0670831874073952e-05	2502050.0	61354.177704374786	1.2160029858350756e-05	5.037327628707741e-07	10.051999999999998	0.10814804667676585	596347.9818580068	13096.657972353763
130	0.0009426842629909516	2.2340949448669048e-05	2501089.74	63458.08071768638	1.2191894501447678e-05	5.98560410229721e-07	10.036	0.10346013725102005	596693.4693403759	14050.084826198115
131	0.0009455890953540803	2.2743112645468967e-05	2508362.08	64652.70354868078	1.2174021601676938e-05	5.16253547479604e-07	10.039999999999997	0.10198039027185538	594889.3992772247	14129.60825529647
132	0.0009438667446374893	2.345204656912983e-05	2505180.84	69788.68219141553	1.2191370427608491e-05	5.468742111414866e-07	10.027999999999999	0.10590561835898958	595941.6717540366	14923.014916203321
133	0.0009447493404150009	2.3604003406995426e-05	2506303.15	68155.00486807627	1.2254296243190765e-05	5.483127926229938e-07	10.043999999999999	0.11164228589562265	595468.578821089	14788.129962796733
134	0.0009514565765857696	2.3767607389602997e-05	2527755.46	70299.73324521509	1.2264543920755388e-05	5.229211838253731e-07	10.027999999999997	0.11320777358467883	591193.5390500815	14953.016593473327
135	0.0009458839893341064	2.5240862233678847e-05	2508399.77	74412.99329940371	1.2235699594020846e-05	6.195636661063883e-07	10.031999999999998	0.10087616170334762	594744.6587740978	15847.485454351
136	0.0009475332498550415	2.17498470279673e-05	2512433.55	64118.19702430427	1.2257166206836696e-05	5.950338115420918e-07	10.057999999999998	0.09917661014573907	593739.2630778635	13702.554093669276
137	0.0009443509578704834	2.241101696587511e-05	2505300.52	66409.07417386271	1.2197086066007615e-05	5.33978757156301e-07	10.029999999999998	0.10723805294763565	595612.1129082171	14159.807683717236
138	0.000947013720870018	2.389037370115225e-05	2513107.69	67529.09570513958	1.217326432466507e-05	5.028463520188448e-07	10.015999999999998	0.08799999999999976	593908.644641513	15066.378277631451
139	0.0009430968016386032	2.6401881307581045e-05	2502129.35	76551.76016413666	1.2164676189422605e-05	5.854239950921695e-07	10.045999999999998	0.11612062693595779	596599.8725584703	16012.363254248396
140	0.002592822760343552	0.0011044150644634026	3114971.06	763927.9774036008	1.5317527651786805e-05	2.474378744184201e-06	12.461999999999996	1.9678810939688396	297700.33237955475	193746.1269817157
141	0.003023330420255661	0.0007430521728246116	3208397.49	309874.9684462911	1.5953274220228194e-05	1.5594132339329866e-06	12.671999999999995	1.0474807874133063	219401.86895142126	137726.91954684784
142	0.000932556539773941	3.28412531170312e-05	2443049.01	72521.90831376336	1.2045466154813767e-05	4.814845657246884e-07	10.043999999999999	0.09624967532412745	603566.2017711306	19605.544858615136
143	0.0009378942102193832	5.315804374343536e-05	2449592.79	70920.83601273959	1.2031709253787993e-05	5.964409372965284e-07	10.024	0.094994736696303	600790.5276217449	26005.027922007415
144	0.0009261851757764816	2.3973081780698064e-05	2430213.26	71313.87277011677	1.1924940347671512e-05	4.642175214498967e-07	10.014	0.10678951259369952	607269.3894209772	15617.195759263417
145	0.0009337558597326278	2.2814018854780688e-05	2454125.83	67318.43017436682	1.205683380365372e-05	5.10942977876824e-07	10.037999999999998	0.1046709128650358	602429.1154439047	14557.050822953546
146	0.0009303747862577438	2.4151791542971206e-05	2443766.27	72426.87677041651	1.1929087042808532e-05	4.714733514713235e-07	10.033999999999999	0.10603772913449218	604646.8714453758	15682.909754865195
147	0.0009296093881130218	2.460416412842874e-05	2440270.61	70012.9126811469	1.1987221688032146e-05	5.356277861592427e-07	10.033999999999999	0.11333137253205708	605160.4064913121	15984.196373022722
148	0.0009306678175926208	2.521584285458097e-05	2446646.73	72287.13640515233	1.1948503851890563e-05	5.182172187906125e-07	10.027999999999999	0.10590561835898943	604460.6077690347	16356.540405778178
